z,n,name,levelEnergy(MeV),halflife,decayModes
43,77,120Tc,0.0,21 ms 5,B2N ? ,
43,78,121Tc,0.0,22 ms ,B- = 100.00,
43,78,121Tc,0.0,22 ms ,BN ? ,
43,78,121Tc,0.0,22 ms ,B2N ? ,
43,79,122Tc,,,
43,72,115Tc,0.0,78 ms 2,B- = 100.00,
43,72,115Tc,0.0,78 ms 2,BN ? ,
43,73,116Tc,0.0,57 ms 3,B- = 100.00,
43,74,117Tc,0.0,44.5 ms 30,B- = 100.00,
43,74,117Tc,0.0,44.5 ms 30,BN ? ,
43,74,117Tc,0.0,44.5 ms 30,2BN ? ,
43,75,118Tc,0.0,30 ms 4,B- = 100.00,
43,75,118Tc,0.0,30 ms 4,BN ? ,
43,75,118Tc,0.0,30 ms 4,B2N ? ,
43,69,112Tc,0.0,271 ms 15,B- = 100.00,
43,69,112Tc,0.0,271 ms 15,BN = 4.00,
43,60,103Tc,0.0,54.2 s 8,B- = 100.00,
43,65,108Tc,0.0,5.17 s 7,B- = 100.00,
43,66,109Tc,0.0,0.86 s 4,B- = 100.00,
43,66,109Tc,0.0,0.86 s 4,BN = 0.08,
43,67,110Tc,0.0,0.92 s 3,B- = 100.00,
43,67,110Tc,0.0,0.92 s 3,BN = 0.04,
43,68,111Tc,0.0,350 ms 21,B- = 100.00,
43,68,111Tc,0.0,350 ms 21,BN = 0.85,
43,61,104Tc,0.0,18.3 m 3,B- = 100.00,
43,62,105Tc,0.0,7.6 m 1,B- = 100.00,
43,63,106Tc,0.0,35.6 s 6,B- = 100.00,
43,64,107Tc,0.0,21.2 s 2,B- = 100.00,
44,81,125Ru,,,
44,80,124Ru,0.0,15 ms 3,B- = 100.00,
44,80,124Ru,0.0,15 ms 3,BN ? ,
44,80,124Ru,0.0,15 ms 3,B2N ? ,
44,70,114Ru,0.0,0.52 s 5,B- = 100.00,
44,72,116Ru,0.0,204 ms 6,B- = 100.00,
44,72,116Ru,0.0,204 ms 6,B- ? ,
44,71,115Ru,0.0,318 ms 19,B- = 100.00,
44,71,115Ru,0.0,76 ms 6,B- = 100.00,
44,71,115Ru,0.0,76 ms 6,BN  ,
44,78,122Ru,0.0,25 ms 1,B- = 100.00,
44,78,122Ru,0.0,25 ms 1,BN ? ,
44,78,122Ru,0.0,25 ms 1,2BN ? ,
44,77,121Ru,0.0,29 ms 2,B- = 100.00,
44,77,121Ru,0.0,29 ms 2,BN ? ,
44,77,121Ru,0.0,29 ms 2,B2N ? ,
44,79,123Ru,0.0,19 ms 2,B- = 100.00,
44,79,123Ru,0.0,19 ms 2,BN ? ,
44,79,123Ru,0.0,19 ms 2,B2N ? ,
44,74,118Ru,0.0,123 ms +48-35,B- = 100.00,
44,74,118Ru,0.0,123 ms +48-35,B- = 100.00,
44,74,118Ru,0.0,123 ms +48-35,BN ? ,
44,73,117Ru,0.0,151 ms 3,B- = 100.00,
44,76,120Ru,0.0,45 ms 2,B- = 100.00,
44,76,120Ru,0.0,45 ms 2,BN  ,
44,75,119Ru,0.0,69.5 ms 20,B- = 100.00,
44,75,119Ru,0.0,69.5 ms 20,BN ? ,
44,75,119Ru,0.0,69.5 ms 20,B2N ? ,
44,75,119Ru,0.0,0.383 us +22-21,IT = 100.00,
44,61,105Ru,0.0,4.44 h 2,B- = 100.00,
44,60,104Ru,0.0,STABLE,
44,67,111Ru,0.0,2.12 s 7,B- = 100.00,
44,66,110Ru,0.0,11.6 s 6,B- = 100.00,
44,69,113Ru,0.0,0.80 s 5,B- = 100.00,
44,69,113Ru,0.0,510 ms 30,B- = 100.00,
44,68,112Ru,0.0,1.75 s 7,B- = 100.00,
44,63,107Ru,0.0,3.75 m 5,B- = 100.00,
44,62,106Ru,0.0,371.8 d 18,B- = 100.00,
44,65,109Ru,0.0,34.5 s 10,B- = 100.00,
44,64,108Ru,0.0,4.55 m 5,B- = 100.00,
44,59,103Ru,0.0,39.247 d 13,B- = 100.00,
44,50,94Ru,0.0,51.8 m 6,EC = 100.00,
44,56,100Ru,0.0,STABLE,
44,55,99Ru,0.0,STABLE,
44,58,102Ru,0.0,STABLE,
44,57,101Ru,0.0,STABLE,
44,52,96Ru,0.0,STABLE,
44,51,95Ru,0.0,1.643 h 13,EC = 100.00,
44,54,98Ru,0.0,STABLE,
44,53,97Ru,0.0,2.83 d 23,EC = 100.00,
44,49,93Ru,0.0,59.7 s 6,EC = 100.00,
44,48,92Ru,0.0,3.65 m 5,EC = 100.00,
44,45,89Ru,0.0,1.5 s 2,EC = 100.00,
44,45,89Ru,0.0,1.5 s 2,EP = 3.00,
44,44,88Ru,0.0,1.2 s +3-2,EC = 100.00,
44,44,88Ru,0.0,1.2 s +3-2,EC ? ,
44,47,91Ru,0.0,8.0 s 4,EC = 100.00,
44,47,91Ru,0.0,7.6 s 8,EC AP 0.00,
44,47,91Ru,0.0,7.6 s 8,EP AP 0.00,
44,47,91Ru,0.0,7.6 s 8,IT  ,
44,46,90Ru,0.0,11.7 s 9,EC = 100.00,
44,41,85Ru,0.0,GT 450 ns ,EC ? ,
44,41,85Ru,0.0,GT 450 ns ,EP ? ,
44,41,85Ru,0.0,GT 450 ns ,P ? ,
44,43,87Ru,0.0,GT 1.5 us ,EC ? ,
44,42,86Ru,0.0,GT 438 ns ,EC ? ,
44,42,86Ru,0.0,GT 438 ns ,EP ? ,
45,82,127Rh,0.0,20 ms +20-7,B- = 100.00,
45,82,127Rh,0.0,20 ms +20-7,B2N ? ,
45,82,127Rh,0.0,20 ms +20-7,BN ? ,
45,81,126Rh,0.0,19 ms 3,B- = 100.00,
45,81,126Rh,0.0,19 ms 3,B2N ? ,
45,81,126Rh,0.0,19 ms 3,BN ? ,
45,83,128Rh,,,
45,80,125Rh,0.0,26.5 ms 20,B- = 100.00,
45,80,125Rh,0.0,26.5 ms 20,BN ? ,
45,80,125Rh,0.0,26.5 ms 20,B2N ? ,
45,71,116Rh,0.0,0.68 s 6,B- = 100.00,
45,70,115Rh,0.0,0.99 s 5,B- = 100.00,
45,73,118Rh,0.0,266 ms +22-21,B- = 100.00,
45,73,118Rh,0.0,266 ms +22-21,BN = 3.10,
45,72,117Rh,0.0,0.44 s 4,B- = 100.00,
45,79,124Rh,0.0,30 ms 2,B- = 100.00,
45,79,124Rh,0.0,30 ms 2,BN ? ,
45,79,124Rh,0.0,30 ms 2,B2N ? ,
45,78,123Rh,0.0,42 ms 4,B- = 100.00,
45,78,123Rh,0.0,42 ms 4,BN ? ,
45,78,123Rh,0.0,42 ms 4,B2N ? ,
45,75,120Rh,0.0,136 ms +14-13,B- = 100.00,
45,75,120Rh,0.0,136 ms +14-13,BN LT 5.40,
45,74,119Rh,0.0,171 ms 18,B- = 100.00,
45,74,119Rh,0.0,171 ms 18,BN = 6.40,
45,77,122Rh,0.0,GT 300 ns ,B- = 100.00,
45,77,122Rh,0.0,GT 300 ns ,BN ? ,
45,77,122Rh,0.0,GT 300 ns ,B2N ? ,
45,77,122Rh,0.0,0.82 us +13-11,IT = 100.00,
45,76,121Rh,0.0,151 ms +67-58,B- = 100.00,
45,76,121Rh,0.0,151 ms +67-58,BN  ,
45,60,105Rh,0.0,35.36 h 6,B- = 100.00,
45,62,107Rh,0.0,21.7 m 4,B- = 100.00,
45,61,106Rh,0.0,30.07 s 35,B- = 100.00,
45,68,113Rh,0.0,2.80 s 12,B- = 100.00,
45,67,112Rh,0.0,3.6 s 3,B- = 100.00,
45,67,112Rh,0.0,6.76 s 12,B- = 100.00,
45,69,114Rh,0.0,1.85 s 5,B- = 100.00,
45,64,109Rh,0.0,80 s 2,B- = 100.00,
45,63,108Rh,0.0,16.8 s 5,B- = 100.00,
45,63,108Rh,0.0,6.0 m 3,B- = 100.00,
45,63,108Rh,0.0,6.0 m 3,IT  ,
45,66,111Rh,0.0,11 s 1,B- = 100.00,
45,65,110Rh,0.0,28.5 s 15,B- = 100.00,
45,65,110Rh,0.0,3.2 s 2,B- = 100.00,
45,51,96Rh,0.0,9.90 m 10,EC = 100.00,
45,50,95Rh,0.0,5.02 m 10,EC = 100.00,
45,57,102Rh,0.0,207.3 d 17,EC = 78.00,
45,57,102Rh,0.0,207.3 d 17,B- = 22.00,
45,56,101Rh,0.0,3.3 y 3,EC = 100.00,
45,59,104Rh,0.0,42.3 s 4,B- = 99.55,
45,59,104Rh,0.0,42.3 s 4,EC = 0.45,
45,58,103Rh,0.0,STABLE,
45,53,98Rh,0.0,8.72 m 12,EC = 100.00,
45,53,98Rh,0.0,3.6 m 2,IT = 89.00,
45,53,98Rh,0.0,3.6 m 2,EC = 11.00,
45,52,97Rh,0.0,30.7 m 6,EC = 100.00,
45,55,100Rh,0.0,20.8 h 1,EC = 100.00,
45,54,99Rh,0.0,16.1 d 2,EC = 100.00,
45,49,94Rh,0.0,66 s 6,EC = 100.00,
45,49,94Rh,0.0,66 s 6,EP = 1.80,
45,46,91Rh,0.0,1.47 s 22,EC = 100.00,
45,46,91Rh,0.0,1.47 s 22,EP = 1.35,
45,46,91Rh,0.0,1.46 s 11,EC ? ,
45,46,91Rh,0.0,1.46 s 11,IT ? ,
45,45,90Rh,0.0,12 ms +9-4,EC ? ,
45,45,90Rh,0.0,1.0 s +3-2,EC ? ,
45,48,93Rh,0.0,12.2 s 7,EC = 100.00,
45,47,92Rh,0.0,5.7 s 1,EP = 100.00,
45,47,92Rh,0.0,5.7 s 1,EC = 100.00,
45,47,92Rh,0.0,0.53 s 37,EC = 100.00,
45,44,89Rh,0.0,GT 1.5 us ,P ? ,
45,44,89Rh,0.0,GT 1.5 us ,EC ? ,
45,43,88Rh,,,
46,83,129Pd,,,
46,82,128Pd,0.0,35 ms 3,B- = 100.00,
46,82,128Pd,0.0,35 ms 3,BN ? ,
46,85,131Pd,,,
46,84,130Pd,,,
46,81,127Pd,0.0,38 ms 2,B- = 100.00,
46,81,127Pd,0.0,38 ms 2,BN ? ,
46,80,126Pd,0.0,48.6 ms 12,B- = 100.00,
46,80,126Pd,0.0,48.6 ms 12,BN ? ,
46,72,118Pd,0.0,1.9 s 1,B- = 100.00,
46,71,117Pd,0.0,4.3 s 3,B- = 100.00,
46,74,120Pd,0.0,492 ms 33,B- = 100.00,
46,74,120Pd,0.0,492 ms 33,BN ? ,
46,73,119Pd,0.0,0.92 s 1,B- = 100.00,
46,70,116Pd,0.0,11.8 s 4,B- = 100.00,
46,79,125Pd,0.0,57 ms 10,B- = 100.00,
46,79,125Pd,0.0,57 ms 10,BN ? ,
46,76,122Pd,0.0,175 ms 16,B- = 97.50,
46,76,122Pd,0.0,175 ms 16,BN LE 2.50,
46,75,121Pd,0.0,285 ms 24,B- = 100.00,
46,75,121Pd,0.0,285 ms 24,BN LE 0.80,
46,78,124Pd,0.0,38 ms +38-19,B- = 100.00,
46,78,124Pd,0.0,GT 20 us ,IT = 100.00,
46,77,123Pd,0.0,108 ms 2,B- = 100.00,
46,77,123Pd,0.0,108 ms 2,BN ? ,
46,61,107Pd,0.0,6.5E+6 y 3,B- = 100.00,
46,60,106Pd,0.0,STABLE,
46,63,109Pd,0.0,13.7012 h 24,B- = 100.00,
46,62,108Pd,0.0,STABLE,
46,69,115Pd,0.0,25 s 2,B- = 100.00,
46,68,114Pd,0.0,2.42 m 6,B- = 100.00,
46,65,111Pd,0.0,23.4 m 2,B- = 100.00,
46,64,110Pd,0.0,STABLE,
46,67,113Pd,0.0,93 s 5,B- = 100.00,
46,66,112Pd,0.0,21.04 h 17,B- = 100.00,
46,50,96Pd,0.0,122 s 2,EC = 100.00,
46,52,98Pd,0.0,17.7 m 3,EC = 100.00,
46,51,97Pd,0.0,3.10 m 9,EC = 100.00,
46,58,104Pd,0.0,STABLE,
46,57,103Pd,0.0,16.991 d 19,EC = 100.00,
46,59,105Pd,0.0,STABLE,
46,54,100Pd,0.0,3.63 d 9,EC = 100.00,
46,53,99Pd,0.0,21.4 m 2,EC = 100.00,
46,56,102Pd,0.0,STABLE,
46,55,101Pd,0.0,8.47 h 6,EC = 100.00,
46,47,93Pd,0.0,1.00 s 9,EC = 100.00,
46,47,93Pd,0.0,1.00 s 9,EP  ,
46,46,92Pd,0.0,0.7 s +4-2,EC = 100.00,
46,49,95Pd,0.0,5 s 3,EC = 100.00,
46,48,94Pd,0.0,9.6 s 2,EC = 100.00,
46,45,91Pd,0.0,GT 1 us ,EC ? ,
46,44,90Pd,,,
47,85,132Ag,0.0,28 ms +15-12,B- = 100.00,
47,85,132Ag,0.0,28 ms +15-12,B2N ? ,
47,85,132Ag,0.0,28 ms +15-12,BN ? ,
47,86,133Ag,,,
47,83,130Ag,0.0,42 ms 5,B- = 100.00,
47,83,130Ag,0.0,42 ms 5,BN ? ,
47,83,130Ag,0.0,42 ms 5,B2N ? ,
47,84,131Ag,0.0,35 ms 8,B- = 100.00,
47,84,131Ag,0.0,35 ms 8,BN ? ,
47,84,131Ag,0.0,35 ms 8,B2N ? ,
47,81,128Ag,0.0,58 ms 5,B- = 100.00,
47,81,128Ag,0.0,58 ms 5,BN ? ,
47,82,129Ag,0.0,46 ms +5-9,B- = 100.00,
47,82,129Ag,0.0,46 ms +5-9,BN AP 0.00,
47,82,129Ag,0.0,AP 160 ms ,BN AP 0.00,
47,82,129Ag,0.0,AP 160 ms ,B- ? ,
47,80,127Ag,0.0,109 ms 25,B- = 100.00,
47,74,121Ag,0.0,0.78 s 2,B- = 100.00,
47,74,121Ag,0.0,0.78 s 2,BN = 0.08,
47,75,122Ag,0.0,0.529 s 13,B- = 99.80,
47,75,122Ag,0.0,0.529 s 13,BN = 0.20,
47,75,122Ag,0.0,0.55 s 5,B-  ,
47,75,122Ag,0.0,0.55 s 5,IT  ,
47,75,122Ag,0.0,0.55 s 5,BN  ,
47,72,119Ag,0.0,6.0 s 5,B- = 100.00,
47,72,119Ag,0.0,2.1 s 1,B- = 100.00,
47,73,120Ag,0.0,1.23 s 4,B- = 100.00,
47,73,120Ag,0.0,1.23 s 4,BN LT 3.0E-3,
47,70,117Ag,0.0,72.8 s +20-7,B- = 100.00,
47,71,118Ag,0.0,3.76 s 15,B- = 100.00,
47,78,125Ag,0.0,159 ms 8,B- = 100.00,
47,78,125Ag,0.0,159 ms 8,BN ? ,
47,79,126Ag,0.0,52 ms 10,B- = 100.00,
47,79,126Ag,0.0,52 ms 10,BN ? ,
47,79,126Ag,0.0,27 us 6,IT = 100.00,
47,76,123Ag,0.0,0.300 s 5,B- = 100.00,
47,76,123Ag,0.0,0.300 s 5,BN = 0.55,
47,77,124Ag,0.0,191 ms 28,B- = 100.00,
47,77,124Ag,0.0,191 ms 28,BN = 1.30,
47,77,124Ag,0.0,144 ms 20,B- = 100.00,
47,77,124Ag,0.0,144 ms 20,BN ? ,
47,77,124Ag,0.0,0.14 us 20,IT = 100.00,
47,77,124Ag,0.0,1.47 us 20,IT = 100.00,
47,63,110Ag,0.0,24.6 s 2,B- = 99.70,
47,63,110Ag,0.0,24.6 s 2,EC = 0.30,
47,64,111Ag,0.0,7.45 d 1,B- = 100.00,
47,61,108Ag,0.0,2.382 m 11,B- = 97.15,
47,61,108Ag,0.0,2.382 m 11,EC = 2.85,
47,62,109Ag,0.0,STABLE,
47,60,107Ag,0.0,STABLE,
47,69,116Ag,0.0,237 s 5,B- = 100.00,
47,67,114Ag,0.0,4.6 s 1,B- = 100.00,
47,68,115Ag,0.0,20.0 m 5,B- = 100.00,
47,65,112Ag,0.0,3.130 h 8,B- = 100.00,
47,66,113Ag,0.0,5.37 h 5,B- = 100.00,
47,52,99Ag,0.0,124 s 3,EC = 100.00,
47,53,100Ag,0.0,2.01 m 9,EC = 100.00,
47,50,97Ag,0.0,25.5 s 3,EC = 100.00,
47,51,98Ag,0.0,47.5 s 3,EC = 100.00,
47,51,98Ag,0.0,47.5 s 3,EP = 1.1E-3,
47,58,105Ag,0.0,41.29 d 7,EC = 100.00,
47,59,106Ag,0.0,23.96 m 4,EC = 99.50,
47,59,106Ag,0.0,23.96 m 4,B- LT 1.00,
47,56,103Ag,0.0,65.7 m 7,EC = 100.00,
47,57,104Ag,0.0,69.2 m 10,EC = 100.00,
47,54,101Ag,0.0,11.1 m 3,EC = 100.00,
47,55,102Ag,0.0,12.9 m 3,EC = 100.00,
47,49,96Ag,0.0,4.40 s 6,EC = 100.00,
47,49,96Ag,0.0,4.40 s 6,EP = 8.50,
47,49,96Ag,0.0,6.9 s 6,EC = 100.00,
47,49,96Ag,0.0,6.9 s 6,EP = 18.00,
47,47,94Ag,0.0,26 ms +26-9,EC = 100.00,
47,47,94Ag,0.0,26 ms +26-9,EP  ,
47,47,94Ag,0.0,0.60 s 2,EC = 100.00,
47,47,94Ag,0.0,0.60 s 2,EP = 20.00,
47,48,95Ag,0.0,1.75 s 12,EC = 100.00,
47,48,95Ag,0.0,1.75 s 12,EP  ,
47,45,92Ag,,,
47,46,93Ag,0.0,,P  ,
47,46,93Ag,0.0,,EC  ,
47,46,93Ag,0.0,,EP  ,
48,64,112Cd,0.0,STABLE,
48,65,113Cd,0.0,8.00E15 y 26,B- = 100.00,
48,62,110Cd,0.0,STABLE,
48,63,111Cd,0.0,STABLE,
48,60,108Cd,0.0,GT 1.9E+18 y ,2EC  ,
48,61,109Cd,0.0,461.4 d 12,EC = 100.00,
48,68,116Cd,0.0,3.3E+19 y 4,2B-  ,
48,69,117Cd,0.0,2.49 h 4,B- = 100.00,
48,66,114Cd,0.0,GT 2.1E18 y ,2B-  ,
48,67,115Cd,0.0,53.46 h 5,B- = 100.00,
48,53,101Cd,0.0,1.36 m 5,EC = 100.00,
48,54,102Cd,0.0,5.5 m 5,EC = 100.00,
48,51,99Cd,0.0,16 s 3,EC = 100.00,
48,51,99Cd,0.0,16 s 3,EP = 0.17,
48,51,99Cd,0.0,16 s 3,EA LT 1.0E-4,
48,52,100Cd,0.0,49.1 s 5,EC = 100.00,
48,50,98Cd,0.0,9.2 s 3,EC = 100.00,
48,50,98Cd,0.0,9.2 s 3,EP LT 0.03,
48,59,107Cd,0.0,6.50 h 2,EC = 100.00,
48,57,105Cd,0.0,55.5 m 4,EC = 100.00,
48,58,106Cd,0.0,GT 3.6E+20 y ,2EC  ,
48,55,103Cd,0.0,7.3 m 1,EC = 100.00,
48,56,104Cd,0.0,57.7 m 10,EC = 100.00,
48,48,96Cd,0.0,1.03 s +24-21,EC = 100.00,
48,49,97Cd,0.0,1.10 s 7,EC = 100.00,
48,49,97Cd,0.0,1.10 s 7,EP = 12.00,
48,49,97Cd,0.0,3.70 s 8,EC = 100.00,
48,49,97Cd,0.0,3.70 s 8,EP = 25.00,
48,46,94Cd,,,
48,47,95Cd,,,EP ? ,
48,47,95Cd,,,EC ? ,
48,86,134Cd,0.0,65 ms 15,B- = 100.00,
48,86,134Cd,0.0,65 ms 15,BN ? ,
48,86,134Cd,0.0,65 ms 15,B2N ? ,
48,87,135Cd,,,
48,84,132Cd,0.0,97 ms 10,B- = 100.00,
48,84,132Cd,0.0,97 ms 10,BN = 60.00,
48,85,133Cd,0.0,57 ms 10,B- = 100.00,
48,85,133Cd,0.0,57 ms 10,BN  ,
48,85,133Cd,0.0,57 ms 10,B2N  ,
48,82,130Cd,0.0,162 ms 7,B- = 100.00,
48,82,130Cd,0.0,162 ms 7,BN = 3.50,
48,83,131Cd,0.0,68 ms 3,B- = 100.00,
48,83,131Cd,0.0,68 ms 3,BN = 3.50,
48,80,128Cd,0.0,0.28 s 4,B- = 100.00,
48,81,129Cd,0.0,154 ms 2,BN AP 0.00,
48,81,129Cd,0.0,154 ms 2,B- = 100.0,
48,81,129Cd,0.0,146 ms 8,B- = 100.00,
48,81,129Cd,0.0,146 ms 8,BN AP 0.00,
48,75,123Cd,0.0,2.10 s 2,B- = 100.00,
48,76,124Cd,0.0,1.25 s 2,B- = 100.00,
48,73,121Cd,0.0,13.5 s 3,B- = 100.00,
48,74,122Cd,0.0,5.24 s 3,B- = 100.00,
48,71,119Cd,0.0,2.69 m 2,B- = 100.00,
48,72,120Cd,0.0,50.80 s 21,B- = 100.00,
48,70,118Cd,0.0,50.3 m 2,B- = 100.00,
48,79,127Cd,0.0,0.37 s 7,B- = 100.00,
48,77,125Cd,0.0,0.68 s 4,B- = 100.00,
48,77,125Cd,0.0,0.48 s 3,B- = 100.00,
48,78,126Cd,0.0,0.515 s 17,B- = 100.00,
49,88,137In,0.0,65 ms +40-30,B- = 100.00,
49,88,137In,0.0,65 ms +40-30,BN ? ,
49,88,137In,0.0,65 ms +40-30,B2N ? ,
49,87,136In,0.0,85 ms +10-8,B- = 100.00,
49,87,136In,0.0,85 ms +10-8,BN ? ,
49,87,136In,0.0,85 ms +10-8,B2N ? ,
49,86,135In,0.0,92 ms 10,B- = 100.00,
49,86,135In,0.0,92 ms 10,BN  ,
49,85,134In,0.0,140 ms 4,B- = 100.00,
49,85,134In,0.0,140 ms 4,BN = 65.00,
49,84,133In,0.0,165 ms 3,B- = 100.00,
49,84,133In,0.0,165 ms 3,BN = 85.00,
49,83,132In,0.0,0.207 s 6,B- = 100.00,
49,83,132In,0.0,0.207 s 6,BN = 6.30,
49,82,131In,0.0,0.28 s 3,B- = 100.00,
49,82,131In,0.0,0.28 s 3,BN LE 2.00,
49,81,130In,0.0,0.29 s 2,B- = 100.00,
49,81,130In,0.0,0.29 s 2,BN = 0.93,
49,80,129In,0.0,611 ms 5,B- = 100.00,
49,80,129In,0.0,611 ms 5,BN = 0.23,
49,77,126In,0.0,1.53 s 1,B- = 100.00,
49,76,125In,0.0,2.36 s 4,B- = 100.00,
49,75,124In,0.0,3.12 s 9,B- = 100.00,
49,74,123In,0.0,6.17 s 5,B- = 100.00,
49,73,122In,0.0,1.5 s 3,B- = 100.00,
49,72,121In,0.0,23.1 s 6,B- = 100.00,
49,71,120In,0.0,3.08 s 8,B- = 100.00,
49,71,120In,0.0,47.3 s 5,B- = 100.00,
49,70,119In,0.0,2.4 m 1,B- = 100.00,
49,79,128In,0.0,0.84 s 6,B- = 100.00,
49,79,128In,0.0,0.84 s 6,BN LT 0.46,
49,78,127In,0.0,1.09 s 1,B- = 100.00,
49,78,127In,0.0,1.09 s 1,BN LE 0.03,
49,66,115In,0.0,4.41E+14 y 25,B- = 100.00,
49,65,114In,0.0,71.9 s 1,B- = 99.50,
49,65,114In,0.0,71.9 s 1,EC = 0.50,
49,64,113In,0.0,STABLE,
49,63,112In,0.0,14.88 m 17,EC = 57.40,
49,63,112In,0.0,14.88 m 17,B- = 42.60,
49,62,111In,0.0,2.8047 d 4,EC = 100.00,
49,61,110In,0.0,4.9 h 1,EC = 100.00,
49,60,109In,0.0,4.167 h 18,EC = 100.00,
49,69,118In,0.0,5.0 s 5,B- = 100.00,
49,68,117In,0.0,43.2 m 3,B- = 100.00,
49,67,116In,0.0,14.10 s 3,B- = 99.98,
49,67,116In,0.0,14.10 s 3,EC = 0.02,
49,55,104In,0.0,1.80 m 3,EC = 100.00,
49,54,103In,0.0,65 s 7,EC = 100.00,
49,53,102In,0.0,23.3 s 1,EC = 100.00,
49,53,102In,0.0,23.3 s 1,EP = 9.3E-3,
49,52,101In,0.0,15.1 s 3,EC  ,
49,52,101In,0.0,15.1 s 3,EP  ,
49,51,100In,0.0,5.8 s 2,EC = 100.00,
49,51,100In,0.0,5.8 s 2,EP = 1.70,
49,50,99In,0.0,3.0 s 8,EC  ,
49,59,108In,0.0,58.0 m 12,EC = 100.00,
49,58,107In,0.0,32.4 m 3,EC = 100.00,
49,57,106In,0.0,6.2 m 1,EC = 100.00,
49,56,105In,0.0,5.07 m 7,EC = 100.00,
49,49,98In,0.0,32 ms +32-11,EC  ,
49,49,98In,0.0,1.2 s +12-4,EC  ,
49,48,97In,,,EC ? ,
49,48,97In,,,P ? ,
49,47,96In,,,
50,49,99Sn,,,EC ? ,
50,49,99Sn,,,EP ? ,
50,51,101Sn,0.0,1.7 s 3,EC = 100.00,
50,51,101Sn,0.0,1.7 s 3,EP = 26.00,
50,50,100Sn,0.0,1.16 s 20,EC = 100.00,
50,50,100Sn,0.0,1.16 s 20,EP LT 17.00,
50,53,103Sn,0.0,7.0 s 2,EC = 100.00,
50,53,103Sn,0.0,7.0 s 2,EP = 1.20,
50,52,102Sn,0.0,3.8 s 2,EC = 100.00,
50,55,105Sn,0.0,32.7 s 5,EC = 100.00,
50,55,105Sn,0.0,32.7 s 5,EP = 0.01,
50,54,104Sn,0.0,20.8 s 5,EC = 100.00,
50,57,107Sn,0.0,2.90 m 5,EC = 100.00,
50,56,106Sn,0.0,115 s 5,EC = 100.00,
50,59,109Sn,0.0,18.0 m 2,EC = 100.00,
50,58,108Sn,0.0,10.30 m 8,EC = 100.00,
50,60,110Sn,0.0,4.11 h 10,EC = 100.00,
50,62,112Sn,0.0,LT 1.3E+21 y ,2EC  ,
50,61,111Sn,0.0,35.3 m 6,EC = 100.00,
50,64,114Sn,0.0,STABLE,
50,63,113Sn,0.0,115.09 d 3,EC = 100.00,
50,66,116Sn,0.0,STABLE,
50,65,115Sn,0.0,STABLE,
50,68,118Sn,0.0,STABLE,
50,67,117Sn,0.0,STABLE,
50,69,119Sn,0.0,STABLE,
50,71,121Sn,0.0,27.03 h 4,B- = 100.00,
50,70,120Sn,0.0,STABLE,
50,73,123Sn,0.0,129.2 d 4,B- = 100.00,
50,72,122Sn,0.0,STABLE,
50,75,125Sn,0.0,9.64 d 3,B- = 100.00,
50,74,124Sn,0.0,GT 1.2E+21 y ,2B-  ,
50,77,127Sn,0.0,2.10 h 4,B- = 100.00,
50,76,126Sn,0.0,2.30E+5 y 14,B- = 100.00,
50,79,129Sn,0.0,2.23 m 4,B- = 100.00,
50,78,128Sn,0.0,59.07 m 14,B- = 100.00,
50,80,130Sn,0.0,3.72 m 7,B- = 100.00,
50,82,132Sn,0.0,39.7 s 8,B- = 100.00,
50,81,131Sn,0.0,56.0 s 5,B- = 100.00,
50,81,131Sn,0.0,58.4 s 5,B- = 100.00,
50,81,131Sn,0.0,58.4 s 5,IT  ,
50,84,134Sn,0.0,1.050 s 11,B- = 100.00,
50,84,134Sn,0.0,1.050 s 11,BN = 17.00,
50,83,133Sn,0.0,1.46 s 3,B- = 100.00,
50,83,133Sn,0.0,1.46 s 3,BN = 0.03,
50,86,136Sn,0.0,0.290 s 20,B- = 100.00,
50,86,136Sn,0.0,0.290 s 20,BN = 28.00,
50,86,136Sn,0.0,0.290 s 20,B2N ? ,
50,85,135Sn,0.0,530 ms 20,B- = 100.00,
50,85,135Sn,0.0,530 ms 20,BN = 21.00,
50,88,138Sn,0.0,140 ms +30-20,B- = 100.00,
50,88,138Sn,0.0,140 ms +30-20,BN AP 36.00,
50,88,138Sn,0.0,140 ms +30-20,B2N ? ,
50,87,137Sn,0.0,190 ms 60,B- = 100.00,
50,87,137Sn,0.0,190 ms 60,BN = 58.00,
50,89,139Sn,0.0,130 ms 60,B- = 100.00,
50,89,139Sn,0.0,130 ms 60,B2N ? ,
50,89,139Sn,0.0,130 ms 60,BN ? ,
50,90,140Sn,,,
51,52,103Sb,0.0,GT 1.5 us ,EC ? ,
51,51,102Sb,,,
51,54,105Sb,0.0,1.22 s 11,EC = 99.00,
51,54,105Sb,0.0,1.22 s 11,P = 1.00,
51,53,104Sb,0.0,0.44 s +15-11,EC = 100.00,
51,53,104Sb,0.0,0.44 s +15-11,EP LT 7.00,
51,53,104Sb,0.0,0.44 s +15-11,P LT 1.00,
51,56,107Sb,0.0,4.0 s 2,EC = 100.00,
51,55,106Sb,0.0,0.6 s 2,EC  ,
51,58,109Sb,0.0,17.0 s 7,EC = 100.00,
51,57,108Sb,0.0,7.4 s 3,EC = 100.00,
51,59,110Sb,0.0,23.0 s 4,EC = 100.00,
51,61,112Sb,0.0,53.5 s 6,EC = 100.00,
51,60,111Sb,0.0,75 s 1,EC = 100.00,
